country_code,country_name,year,Fossil fuel electricity production (%)
BRN,Brunei Darussalam,2000,100.0
BRN,Brunei Darussalam,2001,100.0
BRN,Brunei Darussalam,2002,100.0
BRN,Brunei Darussalam,2003,100.0
BRN,Brunei Darussalam,2004,100.0
BRN,Brunei Darussalam,2005,100.0
BRN,Brunei Darussalam,2006,100.0
BRN,Brunei Darussalam,2007,100.0
BRN,Brunei Darussalam,2008,100.0
BRN,Brunei Darussalam,2009,100.0
BRN,Brunei Darussalam,2010,100.0
BRN,Brunei Darussalam,2011,99.9463087248322
BRN,Brunei Darussalam,2012,99.9491094147583
BRN,Brunei Darussalam,2013,99.9545661063153
BRN,Brunei Darussalam,2014,99.9556147359077
BRN,Brunei Darussalam,2015,99.9523809523809
,,2016,99.9523809523809
,,2017,99.9523809523809
,,2018,99.9523809523809
,,2019,99.9523809523809
,,2020,99.9523809523809
,,2021,99.9523809523809
,,2022,99.9523809523809
,,2023,99.9523809523809
,,2024,99.9523809523809
,,2025,99.9523809523809
,,2026,99.9523809523809
,,2027,99.9523809523809
,,2028,99.9523809523809
,,2029,99.9523809523809
,,2030,99.9523809523809
,,2031,99.9523809523809
,,2032,99.9523809523809
,,2033,99.9523809523809
,,2034,99.9523809523809
,,2035,99.9523809523809
IDN,Indonesia,2000,84.0439324939727
IDN,Indonesia,2001,82.525134809489
IDN,Indonesia,2002,85.0467116996405
IDN,Indonesia,2003,86.3614636996123
IDN,Indonesia,2004,86.3934821866964
IDN,Indonesia,2005,86.3944671408072
IDN,Indonesia,2006,87.7412227966815
IDN,Indonesia,2007,87.0961161018917
IDN,Indonesia,2008,86.6841675260839
IDN,Indonesia,2009,86.7669383953972
IDN,Indonesia,2010,84.1459750817354
IDN,Indonesia,2011,87.9989313967626
IDN,Indonesia,2012,88.7556866470029
IDN,Indonesia,2013,87.7205814276456
IDN,Indonesia,2014,88.517000473942
IDN,Indonesia,2015,89.3445705689278
,,2016,89.3445705689278
,,2017,89.3445705689278
,,2018,89.3445705689278
,,2019,89.3445705689278
,,2020,89.3445705689278
,,2021,89.3445705689278
,,2022,89.3445705689278
,,2023,89.3445705689278
,,2024,89.3445705689278
,,2025,89.3445705689278
,,2026,89.3445705689278
,,2027,89.3445705689278
,,2028,89.3445705689278
,,2029,89.3445705689278
,,2030,89.3445705689278
,,2031,89.3445705689278
,,2032,89.3445705689278
,,2033,89.3445705689278
,,2034,89.3445705689278
,,2035,89.3445705689278
KHM,Cambodia,2000,99.7767857142857
KHM,Cambodia,2001,99.803536345776
KHM,Cambodia,2002,95.8791208791209
KHM,Cambodia,2003,93.5779816513761
KHM,Cambodia,2004,94.8466257668712
KHM,Cambodia,2005,93.8796680497925
KHM,Cambodia,2006,94.2324003392706
KHM,Cambodia,2007,95.4423592493298
KHM,Cambodia,2008,95.6140350877193
KHM,Cambodia,2009,94.6287519747235
KHM,Cambodia,2010,94.5
KHM,Cambodia,2011,92.9245283018868
KHM,Cambodia,2012,62.3430962343096
KHM,Cambodia,2013,42.0697412823397
KHM,Cambodia,2014,38.8634879163945
KHM,Cambodia,2015,53.5819877188992
,,2016,53.5819877188992
,,2017,53.5819877188992
,,2018,53.5819877188992
,,2019,53.5819877188992
,,2020,53.5819877188992
,,2021,53.5819877188992
,,2022,53.5819877188992
,,2023,53.5819877188992
,,2024,53.5819877188992
,,2025,53.5819877188992
,,2026,53.5819877188992
,,2027,53.5819877188992
,,2028,53.5819877188992
,,2029,53.5819877188992
,,2030,53.5819877188992
,,2031,53.5819877188992
,,2032,53.5819877188992
,,2033,53.5819877188992
,,2034,53.5819877188992
,,2035,53.5819877188992
MMR,Myanmar,2000,63.032434544744
MMR,Myanmar,2001,61.1431008743869
MMR,Myanmar,2002,58.3464877663773
MMR,Myanmar,2003,61.7511520737327
MMR,Myanmar,2004,57.0689962560171
MMR,Myanmar,2005,50.1828457446808
MMR,Myanmar,2006,46.0577547047372
MMR,Myanmar,2007,43.4442881700266
MMR,Myanmar,2008,38.5231048021746
MMR,Myanmar,2009,24.5261344055141
MMR,Myanmar,2010,32.3213575500464
MMR,Myanmar,2011,23.8143494122416
MMR,Myanmar,2012,27.6369735370854
MMR,Myanmar,2013,27.9578672327917
MMR,Myanmar,2014,37.6350921805467
MMR,Myanmar,2015,41.1458985597996
,,2016,41.1458985597996
,,2017,41.1458985597996
,,2018,41.1458985597996
,,2019,41.1458985597996
,,2020,41.1458985597996
,,2021,41.1458985597996
,,2022,41.1458985597996
,,2023,41.1458985597996
,,2024,41.1458985597996
,,2025,41.1458985597996
,,2026,41.1458985597996
,,2027,41.1458985597996
,,2028,41.1458985597996
,,2029,41.1458985597996
,,2030,41.1458985597996
,,2031,41.1458985597996
,,2032,41.1458985597996
,,2033,41.1458985597996
,,2034,41.1458985597996
,,2035,41.1458985597996
MYS,Malaysia,2000,89.9415204678363
MYS,Malaysia,2001,90.0709020313995
MYS,Malaysia,2002,92.8551226279142
MYS,Malaysia,2003,93.5566911774076
MYS,Malaysia,2004,92.9135676437703
MYS,Malaysia,2005,93.719835980308
MYS,Malaysia,2006,92.8275631748859
MYS,Malaysia,2007,93.3436564256122
MYS,Malaysia,2008,92.3712436478155
MYS,Malaysia,2009,92.9906985164177
MYS,Malaysia,2010,94.0041350792557
MYS,Malaysia,2011,93.282537226842
MYS,Malaysia,2012,92.6105625051161
MYS,Malaysia,2013,91.4158498857952
MYS,Malaysia,2014,90.2921970041161
MYS,Malaysia,2015,90.0428315447999
,,2016,90.0428315447999
,,2017,90.0428315447999
,,2018,90.0428315447999
,,2019,90.0428315447999
,,2020,90.0428315447999
,,2021,90.0428315447999
,,2022,90.0428315447999
,,2023,90.0428315447999
,,2024,90.0428315447999
,,2025,90.0428315447999
,,2026,90.0428315447999
,,2027,90.0428315447999
,,2028,90.0428315447999
,,2029,90.0428315447999
,,2030,90.0428315447999
,,2031,90.0428315447999
,,2032,90.0428315447999
,,2033,90.0428315447999
,,2034,90.0428315447999
,,2035,90.0428315447999
PHL,Philippines,2000,57.1097372488408
PHL,Philippines,2001,62.7077577045696
PHL,Philippines,2002,64.3571914911177
PHL,Philippines,2003,66.5810351341141
PHL,Philippines,2004,66.2687420698036
PHL,Philippines,2005,67.634840101119
PHL,Philippines,2006,63.9716112216685
PHL,Philippines,2007,68.4001274932479
PHL,Philippines,2008,66.0840828003486
PHL,Philippines,2009,67.4149319293939
PHL,Philippines,2010,73.6913583891825
PHL,Philippines,2011,71.3123048456112
PHL,Philippines,2012,71.5308347389641
PHL,Philippines,2013,73.5564531129594
PHL,Philippines,2014,74.359969972302
PHL,Philippines,2015,74.5634790627692
,,2016,74.5634790627692
,,2017,74.5634790627692
,,2018,74.5634790627692
,,2019,74.5634790627692
,,2020,74.5634790627692
,,2021,74.5634790627692
,,2022,74.5634790627692
,,2023,74.5634790627692
,,2024,74.5634790627692
,,2025,74.5634790627692
,,2026,74.5634790627692
,,2027,74.5634790627692
,,2028,74.5634790627692
,,2029,74.5634790627692
,,2030,74.5634790627692
,,2031,74.5634790627692
,,2032,74.5634790627692
,,2033,74.5634790627692
,,2034,74.5634790627692
,,2035,74.5634790627692
SGP,Singapore,2000,98.4525501342176
SGP,Singapore,2001,97.141043851431
SGP,Singapore,2002,97.270943918763
SGP,Singapore,2003,97.1980074719801
SGP,Singapore,2004,97.397517046535
SGP,Singapore,2005,97.498233585429
SGP,Singapore,2006,97.5812585568683
SGP,Singapore,2007,97.6320715727032
SGP,Singapore,2008,97.4854375913896
SGP,Singapore,2009,97.4107597854838
SGP,Singapore,2010,97.4008509512577
SGP,Singapore,2011,97.3619018644878
SGP,Singapore,2012,97.3111068531647
SGP,Singapore,2013,97.135650107361
SGP,Singapore,2014,97.0615633859862
SGP,Singapore,2015,96.9235346623029
,,2016,96.9235346623029
,,2017,96.9235346623029
,,2018,96.9235346623029
,,2019,96.9235346623029
,,2020,96.9235346623029
,,2021,96.9235346623029
,,2022,96.9235346623029
,,2023,96.9235346623029
,,2024,96.9235346623029
,,2025,96.9235346623029
,,2026,96.9235346623029
,,2027,96.9235346623029
,,2028,96.9235346623029
,,2029,96.9235346623029
,,2030,96.9235346623029
,,2031,96.9235346623029
,,2032,96.9235346623029
,,2033,96.9235346623029
,,2034,96.9235346623029
,,2035,96.9235346623029
THA,Thailand,2000,93.1889931962866
THA,Thailand,2001,93.3636008592072
THA,Thailand,2002,92.5155715373396
THA,Thailand,2003,92.7750185924451
THA,Thailand,2004,94.176270808975
THA,Thailand,2005,94.4552448240127
THA,Thailand,2006,93.0828444162546
THA,Thailand,2007,93.0861080500495
THA,Thailand,2008,93.4021136027566
THA,Thailand,2009,93.1028208687683
THA,Thailand,2010,94.3901154699665
THA,Thailand,2011,91.9520998006295
THA,Thailand,2012,91.6091292673571
THA,Thailand,2013,91.7220699812812
THA,Thailand,2014,91.4854652510547
THA,Thailand,2015,91.4615211521152
,,2016,91.4615211521152
,,2017,91.4615211521152
,,2018,91.4615211521152
,,2019,91.4615211521152
,,2020,91.4615211521152
,,2021,91.4615211521152
,,2022,91.4615211521152
,,2023,91.4615211521152
,,2024,91.4615211521152
,,2025,91.4615211521152
,,2026,91.4615211521152
,,2027,91.4615211521152
,,2028,91.4615211521152
,,2029,91.4615211521152
,,2030,91.4615211521152
,,2031,91.4615211521152
,,2032,91.4615211521152
,,2033,91.4615211521152
,,2034,91.4615211521152
,,2035,91.4615211521152
VNM,Vietnam,2000,45.2166710590716
VNM,Vietnam,2001,40.5057501306848
VNM,Vietnam,2002,49.1619175326852
VNM,Vietnam,2003,53.6078191814294
VNM,Vietnam,2004,61.4404120409444
VNM,Vietnam,2005,68.3260026837632
VNM,Vietnam,2006,66.1564147917941
VNM,Vietnam,2007,65.5056112702961
VNM,Vietnam,2008,64.5185023707014
VNM,Vietnam,2009,63.8677487225729
VNM,Vietnam,2010,70.8597199245545
VNM,Vietnam,2011,60.539818587132
VNM,Vietnam,2012,54.9807810055106
VNM,Vietnam,2013,58.3379979848705
VNM,Vietnam,2014,57.0185934869057
VNM,Vietnam,2015,63.2679423027994
,,2016,63.2679423027994
,,2017,63.2679423027994
,,2018,63.2679423027994
,,2019,63.2679423027994
,,2020,63.2679423027994
,,2021,63.2679423027994
,,2022,63.2679423027994
,,2023,63.2679423027994
,,2024,63.2679423027994
,,2025,63.2679423027994
,,2026,63.2679423027994
,,2027,63.2679423027994
,,2028,63.2679423027994
,,2029,63.2679423027994
,,2030,63.2679423027994
,,2031,63.2679423027994
,,2032,63.2679423027994
,,2033,63.2679423027994
,,2034,63.2679423027994
,,2035,63.2679423027994
